,msg,count
20301,曲mon,1
20302,曲奇,2
20303,曲婉,1
20304,曲婉婷,1
20305,曲屏,1
20306,曲線,8
20307,曲門,1
20308,曲面,4
20309,更何况堂堂,1
20310,更何況iphone,1
20311,更加,29
20312,更實,2
20313,更寬廣,1
20314,更強,17
20315,更彈性,1
20316,更换,1
20317,更改,24
20318,更新,231
20319,更新應,1
20320,更新系統,1
20321,更旦,1
20322,更正,4
20323,更為,6
20324,更用,1
20325,更見,1
20326,更重,1
20327,更面,1
20328,書包,3
20329,書名,2
20330,書失,1
20331,書少,1
20332,書少讀,1
20333,書局,2
20334,書展,3
20335,書桌,1
20336,書機,1
20337,書籍,2
20338,曹俊鴻,1
20339,曹格,1
20340,曹震,3
20341,曹震豪,2
20342,曼谷,2
20343,曾亦韜,2
20344,曾亦韜牙,1
20345,曾紅火,1
20346,曾經,12
20347,曾經係,1
20348,替ios,1
20349,替代,3
20350,最仆街,1
20351,最低,19
20352,最低點,1
20353,最佳,22
20354,最佳化,1
20355,最值,1
20356,最先,2
20357,最先進,2
20358,最初,6
20359,最叻,1
20360,最后,4
20361,最喜,3
20362,最多值,2
20363,最好,8
20364,最好ack,1
20365,最好別,1
20366,最安,2
20367,最少,3
20368,最幣d人,1
20369,最平,8
20370,最強,1
20371,最後,35
20372,最愛,2
20373,最慘,1
20374,最揾,1
20375,最新,85
20376,最新旗,1
20377,最正,6
20378,最正係,1
20379,最準確,1
20380,最溫,1
20381,最為,4
20382,最穩,1
20383,最終,6
20384,最經,2
20385,最终,1
20386,最耐,2
20387,最衰,1
20388,最近,52
20389,最近忙德國,2
20390,最靚,2
20391,最驚,1
20392,最高,45
20393,最高章,1
20394,會5,1
20395,會buy,2
20396,會c9,1
20397,會feel,1
20398,會hand,1
20399,會hi,1
20400,會hold,1
20401,會ios,1
20402,會ip,1
20403,會keep,1
20404,會keep住,1
20405,會lag機,1
20406,會on9,1
20407,會send,1
20408,會share,1
20409,會update,1
20410,會work,1
20411,會上畫,2
20412,會不會,4
20413,會乾,2
20414,會人,1
20415,會代,1
20416,會令,7
20417,會估,60
20418,會佢,1
20419,會來,2
20420,會係,1
20421,會係細,1
20422,會係遊,2
20423,會保留,1
20424,會信,1
20425,會俾人,1
20426,會值iphone,1
20427,會做性,1
20428,會像,1
20429,會入,74
20430,會入華,1
20431,會出,1
20432,會出部,2
20433,會分,62
20434,會分期,60
20435,會勒,1
20436,會區區,1
20437,會升,7
20438,會去,2
20439,會合,1
20440,會同,21
20441,會向,7
20442,會向利,1
20443,會吠,1
20444,會否,7
20445,會否買,1
20446,會周圍,1
20447,會咁,4
20448,會咁咖,1
20449,會咖,2
20450,會咬人,2
20451,會員,9
20452,會員價,1
20453,會員優,1
20454,會唔慣,1
20455,會唔會,4
20456,會問,1
20457,會喜,2
20458,會嘅,2
20459,會囉,2
20460,會回來,1
20461,會因,2
20462,會場,5
20463,會塞,2
20464,會壞,1
20465,會多d,20
20466,會多個,1
20467,會多多,1
20468,會太,1
20469,會太貴,1
20470,會好食,1
20471,會嬲,1
20472,會學,1
20473,會守,1
20474,會安,2
20475,會定,3
20476,會察覺,1
20477,會屌,1
20478,會己轉,1
20479,會幫襯,1
20480,會平,5
20481,會年,1
20482,會幾,1
20483,會庶,1
20484,會廣,1
20485,會延遲,1
20486,會彈,1
20487,會得長洲,1
20488,會從,1
20489,會心,1
20490,會忘記,1
20491,會愈來愈貴,1
20492,會意,1
20493,會愛,4
20494,會慘敗,1
20495,會慢,1
20496,會成,1
20497,會戴,2
20498,會所,10
20499,會所嘅,3
20500,會手,2
20501,會打,1
20502,會抄,2
20503,會持,1
20504,會排,1
20505,會換,5
20506,會換來,1
20507,會換俾,1
20508,會換咩電,1
20509,會換機,2
20510,會擁,1
20511,會改lor,1
20512,會放過,2
20513,會教,4
20514,會整,1
20515,會於模,1
20516,會明,3
20517,會易拎左,1
20518,會時,1
20519,會替,1
20520,會會,2
20521,會有人,2
20522,會有人買,1
20523,會有壓力,1
20524,會有夢,1
20525,會有聲,1
20526,會有轉機,1
20527,會服,2
20528,會望落,2
20529,會架,2
20530,會次,1
20531,會正常,1
20532,會步,1
20533,會死app,1
20534,會永遠,1
20535,會派,1
20536,會流,1
20537,會淘番,1
20538,會減,2
20539,會濛,1
20540,會為,3
20541,會照,1
20542,會爆,2
20543,會理,2
20544,會生氣,1
20545,會產,1
20546,會用,3
20547,會留意,2
20548,會疾,1
20549,會發,4
20550,會知,4
20551,會禁,1
20552,會移,2
20553,會積,1
20554,會笑,2
20555,會答,2
20556,會籍,1
20557,會系,2
20558,會維,2
20559,會繼續,2
20560,會肚餓,1
20561,會自,1
20562,會舞,1
20563,會花,2
20564,會花晒,2
20565,會落,1
20566,會處於,1
20567,會號碼,1
20568,會行太遠,1
20569,會要,1
20570,會覆,1
20571,會見,7
20572,會解,2
20573,會計,1
20574,會記,1
20575,會話,35
20576,會諗,1
20577,會諗d,1
20578,會講oled,1
20579,會議,1
20580,會議牌,1
20581,會變,6
20582,會變icon,1
20583,會貴,1
20584,會買,108
20585,會買嗎,1
20586,會買部,1
20587,會賣,1
20588,會購,1
20589,會跌,1
20590,會較,2
20591,會轉,3
20592,會轉化,2
20593,會轉台,1
20594,會轉會,1
20595,會轉機,1
20596,會送部,1
20597,會連sim,1
20598,會過,1
20599,會選,7
20600,會醒,1
20601,會鍾意,1
20602,會鐘意,1
20603,會長,1
20604,會門,1
20605,會開,2
20606,會開箱,1
20607,會關,2
20608,會關閉,1
20609,會難,2
20610,會震,1
20611,會靜,1
20612,會面,1
20613,會頭,2
20614,會食,3
20615,會馬,1
20616,會驚,1
20617,會驚唔,1
20618,會點,18
20619,會點咖,2
20620,會點慢,1
20621,月一部iphone,1
20622,月亮,1
20623,月份,4
20624,月來,1
20625,月保養,1
20626,月俾,1
20627,月光,2
20628,月免,1
20629,月免息,60
20630,月免月費,2
20631,月內,3
20632,月冇拎機,1
20633,月出,7
20634,月出街,1
20635,月分,62
20636,月初,1
20637,月剛,1
20638,月台,1
20639,月咁,1
20640,月啦,1
20641,月囉,1
20642,月堅,60
20643,月姐,1
20644,月定,60
20645,月實,1
20646,月尾,4
20647,月尾會,1
20648,月尾轉,1
20649,月後,1
20650,月換,1
20651,月曆,1
20652,月會,2
20653,月月費,9
20654,月水部,1
20655,月渣,1
20656,月無,1
20657,月爆,1
20658,月約,6
20659,月經,1
20660,月線,2
20661,月薪,1
20662,月蝕,1
20663,月買,3
20664,月費,55
20665,月費計,1
20666,月野,2
20667,月開,1
20668,月電,1
20669,月頭,3
20670,月餅,1
20671,有bug,1
20672,有d,3
20673,有esim,1
20674,有heart,1
20675,有x,2
20676,有中,1
20677,有之後,1
20678,有乜,4
20679,有乜好處,1
20680,有乜所謂,2
20681,有九,1
20682,有事,10
20683,有事啦,1
20684,有些,23
20685,有人,198
20686,有人信,2
20687,有人會,1
20688,有人話,3
20689,有人講,3
20690,有什麼,5
20691,有件,1
20692,有位,2
20693,有保,1
20694,有個usb,1
20695,有個人,2
20696,有內,1
20697,有关,1
20698,有冇,10
20699,有冇ching,2
20700,有冇問題,2
20701,有出街,2
20702,有別於,3
20703,有利,5
20704,有利房市,1
20705,有利於,2
20706,有利時,1
20707,有制,1
20708,有力,3
20709,有加,2
20710,有助,2
20711,有助於,1
20712,有化,2
20713,有區,1
20714,有同感,1
20715,有名,3
20716,有否,2
20717,有告,1
20718,有咁,2
20719,有咩,4
20720,有咩game,1
20721,有咩偉,5
20722,有咩咁威,1
20723,有咩問題,78
20724,有咩嘢嘢,1
20725,有咩節目,6
20726,有咩計,1
20727,有咩辦法,2
20728,有咭,1
20729,有啦,1
20730,有啫,1
20731,有啲唔同,1
20732,有嗎,1
20733,有嘅,1
20734,有圖,1
20735,有外,1
20736,有失,1
20737,有套戲,1
20738,有如,1
20739,有孩,1
20740,有實,1
20741,有少許,1
20742,有帶手機,1
20743,有年,1
20744,有幾多線,1
20745,有序,2
20746,有廠,16
20747,有張,1
20748,有彈性,1
20749,有影,1
20750,有待,2
20751,有得,47
20752,有得set,1
20753,有得walk,1
20754,有得傾,1
20755,有得出,4
20756,有得分,2
20757,有得囉,1
20758,有得揀,1
20759,有得揀嘅,1
20760,有得揀換楓,2
20761,有得換機,1
20762,有得揮,1
20763,有得攞,2
20764,有得比,1
20765,有得睇啫,1
20766,有得補,2
20767,有得見,1
20768,有得解,1
20769,有得買,1
20770,有得較,1
20771,有得轉,3
20772,有得食,1
20773,有心,10
20774,有心儀時,2
20775,有心昆,1
20776,有怕,1
20777,有性,1
20778,有意,10
20779,有意思,3
20780,有愛,2
20781,有懷舊,2
20782,有所,82
20783,有所不同,1
20784,有所長,1
20785,有手,3
20786,有據,1
20787,有效,5
20788,有效期,1
20789,有效率,1
20790,有教主咁,1
20791,有數,1
20792,有數據,1
20793,有时,1
20794,有時,88
20795,有時係,2
20796,有時唔,1
20797,有月,1
20798,有月費,1
20799,有月餅,2
20800,有有,1
20801,有望,3
20802,有机,3
20803,有果,1
20804,有架,2
20805,有機,15
20806,有機攞,1
20807,有機率,2
20808,有次,78
20809,有歌,1
20810,有毒,6
20811,有求,1
20812,有沒,1
20813,有測,1
20814,有漫遊,1
20815,有為,1
20816,有無,78
20817,有無hk盟,3
20818,有無touch,1
20819,有無westlife,1
20820,有無咁猛,1
20821,有無換過,1
20822,有無攪,1
20823,有無相,2
20824,有無竊聽,1
20825,有無群組,2
20826,有無諗,1
20827,有無諗過,1
20828,有無貢,1
20829,有無返,3
20830,有無食,1
20831,有片,1
20832,有班,2
20833,有用,84
20834,有用家,2
20835,有用戶,1
20836,有用開,1
20837,有番,2
20838,有的,21
20839,有益,5
20840,有盡,1
20841,有目共睹,1
20842,有盾,1
20843,有着,2
20844,有睇,4
20845,有碌,1
20846,有碌左碌,1
20847,有福,2
20848,有禮品,1
20849,有空,1
20850,有第,2
20851,有篇文,1
20852,有約,3
20853,有組合plan,1
20854,有線,7
20855,有线,1
20856,有花,1
20857,有花痕,2
20858,有萬,1
20859,有虛,1
20860,有行檔,1
20861,有見,1
20862,有角,1
20863,有計,1
20864,有設,1
20865,有訴,1
20866,有話,1
20867,有證,1
20868,有責,1
20869,有買,3
20870,有貼貼機,1
20871,有質素,1
20872,有趣,9
20873,有距,1
20874,有路,1
20875,有進,1
20876,有遇,1
20877,有過,2
20878,有達,1
20879,有部,10
20880,有野,4
20881,有量,1
20882,有銀,1
20883,有錢,11
20884,有錢d,1
20885,有錢人,1
20886,有錯,1
20887,有钱,2
20888,有長,1
20889,有間,2
20890,有關,76
20891,有限,79
20892,有限公司,8
20893,有隻,1
20894,有雙,5
20895,有難,1
20896,有雨,1
20897,有電,1
20898,有面,2
20899,有頭,4
20900,有頭腦,1
20901,有點,7
20902,有點離奇,1
20903,有齊,1
20904,朋友,236
20905,朋友部,3
20906,服仇,2
20907,服侍,3
20908,服力,3
20909,服务器,1
20910,服務,106
20911,服得,1
20912,服气,1
20913,服用,1
20914,服裝,2
20915,朗普,9
20916,朗豪坊,2
20917,望到悶,1
20918,望吓,2
20919,望員,1
20920,望外,2
20921,望數碼,1
20922,望機背,1
20923,望著,2
20924,望過,1
20925,朝個,1
20926,朝報,1
20927,朝拜,1
20928,朝早,2
20929,朝流,1
20930,朝番,1
20931,朝篡,2
20932,朝著,1
20933,期仲,1
20934,期內,1
20935,期出,1
20936,期待,71
20937,期會,2
20938,期望,78
20939,期望會,1
20940,期權,1
20941,期藏,2
20942,期見,2
20943,期買,62
20944,期間,12
20945,期限,3
20946,木不林,2
20947,木器,1
20948,木希,1
20949,木村,1
20950,木洞區,2
20951,木耳,2
20952,木見,2
20953,木馬,1
20954,未ok,1
20955,未來,24
20956,未來趨勢,1
20957,未免,1
20958,未出,4
20959,未定,2
20960,未必,11
20961,未激,2
20962,未知,36
20963,未算,1
20964,未簽,1
20965,未經,1
20966,未能,7
20967,未計,3
20968,末代,3
20969,末出到,1
20970,末落,1
20971,末路,1
20972,本世紀,16
20973,本主,4
20974,本事,4
20975,本事叻,1
20976,本事咁,1
20977,本事唔,1
20978,本人,101
20979,本体,1
20980,本來,25
20981,本充,1
20982,本充電,1
20983,本公,5
20984,本冇,1
20985,本分,1
20986,本勢,1
20987,本同,1
20988,本周,2
20989,本唔,1
20990,本國,1
20991,本土,15
20992,本地,22
20993,本報,3
20994,本季,3
20995,本文,1
20996,本書,4
20997,本會,1
20998,本月,2
20999,本服,1
21000,本朝,1
21001,本末,2
21002,本来,7
21003,本次,4
21004,本港,6
21005,本点,1
21006,本為,1
21007,本無,3
21008,本版,2
21009,本獎,3
21010,本生,1
21011,本用開,1
21012,本益,1
21013,本站,1
21014,本能,1
21015,本色,1
21016,本身,173
21017,本身冇data,1
21018,本身天線,1
21019,本身應該,1
21020,本身部,1
21021,本週,5
21022,本部,1
21023,本野,1
21024,朱古力,30
21025,朱紫嬈,1
21026,朴街,1
21027,机價平,1
21028,机型,3
21029,机套,1
21030,机密,1
21031,机晨,1
21032,机械人,1
21033,机种,2
21034,机身,3
21035,机锋,1
21036,李久哲,1
21037,李克勤d歌,1
21038,李呃人,1
21039,李嘉誠,12
21040,李套,5
21041,李套裝,1
21042,李娟萍,2
21043,李寧牌,2
21044,李幸,2
21045,李悅君,2
21046,李氏,2
21047,李治廷,4
21048,李秀利則,1
21049,李維斯,1
21050,李聖,1
21051,李裝,1
21052,李詠希,1
21053,李超,1
21054,李超人,1
21055,材料,8
21056,材質,6
21057,杜拜,1
21058,杜拜人,1
21059,杜指,7
21060,杜比ar,1
21061,杜比喎,1
21062,杜生,2
21063,杜絕晒,1
21064,杜邦,1
21065,杞人忧,1
21066,束時,1
21067,束縛,1
21068,条友,2
21069,条边,1
21070,来源,1
21071,来罗列,1
21072,来自,2
21073,来说,2
21074,杭州,1
21075,杯水,2
21076,東亞,2
21077,東京,13
21078,東南,1
21079,東南亞,5
21080,東山,1
21081,東方,3
21082,東映,2
21083,東盛,1
21084,東網,3
21085,東芝,1
21086,東莞勞,1
21087,東華多謝,1
21088,東西,7
21089,松动,1
21090,板主咁講,1
21091,板壞,1
21092,板板,1
21093,板燒,1
21094,板胎,1
21095,林住,1
21096,林依晨,1
21097,林依晨主,1
21098,林俊,1
21099,林俊傑,4
21100,林俊杰,4
21101,林保怡,1
21102,林凡,1
21103,林勇攝,5
21104,林子瑄,2
21105,林子祥,2
21106,林宥嘉,2
21107,林寶,1
21108,林峍,1
21109,林峯,1
21110,林峰,2
21111,林師傑,1
21112,林昌,1
21113,林欣彤,7
21114,林鄭,1
21115,林點,3
21116,果d,114
21117,果d日,2
21118,果d野,1
21119,果ipx,1
21120,果links,1
21121,果logo,1
21122,果p,1
21123,果一千,1
21124,果一年,1
21125,果一樣,1
21126,果乜,1
21127,果人,1
21128,果位,3
21129,果供應鏈,1
21130,果係,1
21131,果個,20
21132,果個人,1
21133,果假,1
21134,果出,3
21135,果刻,6
21136,果劃面,1
21137,果動,1
21138,果區,2
21139,果句,3
21140,果司連,1
21141,果咁,3
21142,果唔,1
21143,果啲,5
21144,果嘅,2
21145,果堆,1
21146,果差吾多價錢,1
21147,果市,1
21148,果幾,1
21149,果店,7
21150,果度,10
21151,果廠,1
21152,果張,2
21153,果手,11
21154,果批,2
21155,果捨,1
21156,果教,1
21157,果數據,1
21158,果日,6
21159,果時,27
21160,果會,1
21161,果期,3
21162,果杯,1
21163,果果,4
21164,果架,2
21165,果條,1
21166,果業,1
21167,果樣,5
21168,果機,6
21169,果次,2
21170,果死,3
21171,果段,7
21172,果比,1
21173,果水,1
21174,果港,1
21175,果為,1
21176,果然,24
21177,果爛,1
21178,果班,3
21179,果班事,1
21180,果現,3
21181,果產,1
21182,果真,3
21183,果种,2
21184,果種,2
21185,果筆,1
21186,果粉,191
21187,果粉忠,1
21188,果粒,1
21189,果舊,1
21190,果萬,1
21191,果蝕,1
21192,果要,1
21193,果見,1
21194,果話,1
21195,果變,1
21196,果買,2
21197,果農,10
21198,果迷,13
21199,果迷d,1
21200,果迷盡,1
21201,果迷買,1
21202,果迷餓,1
21203,果造,1
21204,果邊,13
21205,果部,26
21206,果都,1
21207,果都係,1
21208,果野,1
21209,果間,5
21210,果關,3
21211,果阵,1
21212,果陣,13
21213,果陣會,1
21214,果隊,3
21215,果隻,8
21216,果離開,1
21217,果首廣,1
21218,果黎講,1
21219,果點,1
21220,果齊,1
21221,果ｄ,1
21222,枱底,1
21223,枱面,3
21224,枱頭,72
21225,架呵,2
21226,架咩,1
21227,架喎,4
21228,架架,1
21229,架構,1
21230,架車,2
21231,柏霖,1
21232,某d,1
21233,某些,7
21234,某件,1
21235,某位,1
21236,某啲奴,1
21237,某幾國,1
21238,某牌,1
21239,某ｄ,2
21240,柒仔,1
21241,柒匹屎,2
21242,柒咁,1
21243,柒咗,1
21244,柒啦,1
21245,柒容易,1
21246,柒意,1
21247,柒撚,1
21248,柒撚咗,1
21249,柒普,4
21250,柒朗,1
21251,柒朗普話,1
21252,柒薏,1
21253,柒過,1
21254,柒頭,2
21255,柔並,1
21256,柔化,4
21257,柔軟,2
21258,柚啦,1
21259,查下,1
21260,查出,1
21261,查單,1
21262,查實,1
21263,查實d,1
21264,查局,1
21265,查手機,1
21266,查找,1
21267,查指,2
21268,查看,5
21269,查看器,1
21270,查號,1
21271,查証,1
21272,查詢,4
21273,查過,2
21274,查驗,1
21275,柯博文,1
21276,柯柏文,1
21277,柳工,1
21278,柳飯,2
21279,柴機,1
21280,校園,3
21281,校景,1
21282,株待兔,1
21283,样衰,1
21284,核實,1
21285,核彈,4
21286,核心,7
21287,核架,1
21288,核爆,1
21289,核突,24
21290,核能,1
21291,核表,1
21292,核電,2
21293,核電站,2
21294,根天線,1
21295,根据,2
21296,根據,21
21297,根據㗎,2
21298,根本,182
21299,根本會,1
21300,根源,1
21301,根究底,1
21302,格下價,1
21303,格不變,1
21304,格交,1
21305,格價,1
21306,格價網,2
21307,格全,1
21308,格列薯,1
21309,格力,2
21310,格問題,1
21311,格外,1
21312,格局,1
21313,格帶,1
21314,格式,40
21315,格數,1
21316,格會,1
21317,格格機,16
21318,格漫,3
21319,格為,1
21320,格眼,1
21321,格都會,1
21322,格里芬,4
21323,格離,1
21324,桂滿,1
21325,桃桃,1
21326,框架,2
21327,框配,1
21328,案何,1
21329,案例,1
21330,案夾,1
21331,桌布,4
21332,桌面,16
21333,梁佑嘉,1
21334,梁文音,2
21335,梁漢文,1
21336,梁詠琪,1
21337,梁静茹,2
21338,梁靜茹,2
21339,梅菜,1
21340,梗i7p,1
21341,梗iphone,3
21342,梗xs,1
21343,梗係,28
21344,梗係iphonex,72
21345,梗係x,1
21346,梗係話,1
21347,梗係買,1
21348,梗係銷量,1
21349,梗比較,1
21350,條bumper,1
21351,條type,1
21352,條仆街,1
21353,條件,21
21354,條作,2
21355,條例,2
21356,條原,1
21357,條友,90
21358,條友攪,1
21359,條命,2
21360,條女,12
21361,條女衰,1
21362,條度,1
21363,條拾九大國,1
21364,條撚俾佢,1
21365,條數,8
21366,條條,1
21367,條橫,1
21368,條款,5
21369,條毛,1
21370,條氣,2
21371,條片,6
21372,條片教,1
21373,條理,1
21374,條生,3
21375,條紙,1
21376,條線,14
21377,條線閃閃,1
21378,條缐,1
21379,條能,1
21380,條蕉,1
21381,條變,1
21382,條路,2
21383,條過,1
21384,條邊,17
21385,條邊框,1
21386,條點,2
21387,條龍,2
21388,梨巧,1
21389,棄game,1
21390,棄用,1
21391,棋王,2
21392,棍節,1
21393,棒場,2
21394,棕欖,1
21395,棚牙,1
21396,棟樑,1
21397,棧玩,1
21398,森綠色,3
21399,森美無滾,1
21400,森話,1
21401,植入,1
21402,植物,1
21403,楊女,1
21404,楊宗,2
21405,楊宗緯,1
21406,楊森,4
21407,楊靜文,1
21408,楓個,2
21409,楓入,2
21410,楓唔,1
21411,楓唔信,1
21412,楓會,5
21413,楓楓,19
21414,楓楓唔,2
21415,楓脫,1
21416,楓膊,2
21417,楓都係,1
21418,楓鐘,1
21419,楚問,1
21420,楚歌,1
21421,楚耀ge,1
21422,業wor,1
21423,業保護,1
21424,業內,5
21425,業務,12
21426,業務升,1
21427,業巨擘,1
21428,業應,1
21429,業時,1
21430,業特,1
21431,業率,1
21432,業界,3
21433,業病,2
21434,業績,15
21435,業績會,1
21436,業者,1
21437,業過,1
21438,極佳之樣辦,1
21439,極具,1
21440,極品,5
21441,極少apps,1
21442,極少數,1
21443,極少會,2
21444,極度,5
21445,極強,1
21446,極樂,1
21447,極權,1
21448,極為,1
21449,極端,1
21450,極致,2
21451,極速,3
21452,極限,6
21453,極點,3
21454,楷解,1
21455,楼主,9
21456,概念,64
21457,概念片,1
21458,概率,1
21459,概相,1
21460,概股,2
21461,榜來,1
21462,榮心,5
21463,榮感,3
21464,榮碌,1
21465,榮耀,7
21466,榴彈,5
21467,榴槤,6
21468,榴櫣殻,2
21469,構成,2
21470,構為,1
21471,槍傷,1
21472,槍手,1
21473,槍斃,1
21474,槍迫,2
21475,槍騎兵,1
21476,樂園,3
21477,樂團,2
21478,樂怪,1
21479,樂意,2
21480,樂拼,2
21481,樂條,2
21482,樂禍,1
21483,樂觀,8
21484,樂部,2
21485,樂頭,1
21486,樂鳥,2
21487,樓上,1
21488,樓主,203
21489,樓主e,1
21490,樓主i,1
21491,樓主咁,2
21492,樓主咪,2
21493,樓主嘅,1
21494,樓主好,2
21495,樓主幫,1
21496,樓主張,1
21497,樓主從來,1
21498,樓主應,3
21499,樓主正,1
21500,樓主無講,1
21501,樓主無銀,1
21502,樓主知,1
21503,樓主覺,1
21504,樓主認,1
21505,樓主講,1
21506,樓主識,1
21507,樓主連兵,1
21508,樓主點,1
21509,樓係,1
21510,樓價,7
21511,樓價咪,1
21512,樓咁,1
21513,樓咁濟,1
21514,樓嗰個,1
21515,樓嘅,1
21516,樓市,1
21517,樓梯,2
21518,樓梯都知,1
21519,樓級,1
21520,樓講係,1
21521,樓變,2
21522,樓餐,1
21523,樓點,1
21524,標價,2
21525,標普,11
21526,標普於,1
21527,標準,5
21528,標準一樣,1
21529,標竿性,1
21530,標籤,1
