,msg,count
19094,想情趣,2
19095,想想,7
19096,想愛,2
19097,想愛情,1
19098,想成,3
19099,想成日,1
19100,想戴,2
19101,想扣,1
19102,想找,5
19103,想抄,1
19104,想投射,1
19105,想抽,1
19106,想拍,1
19107,想拳王,1
19108,想换,1
19109,想接,1
19110,想搞,1
19111,想搬,1
19112,想搭,1
19113,想收,1
19114,想放,2
19115,想放番,1
19116,想整,1
19117,想料,1
19118,想新,3
19119,想新意,16
19120,想新野,2
19121,想方炯,1
19122,想方知,1
19123,想早,1
19124,想普通,1
19125,想暴走,1
19126,想曲婉婷,1
19127,想更多,2
19128,想更容易,1
19129,想最好,1
19130,想最新,1
19131,想會,4
19132,想朋友,1
19133,想未,1
19134,想李幸倪,1
19135,想林欣彤,5
19136,想果段,1
19137,想核能,1
19138,想楊,1
19139,想欺,1
19140,想正常,1
19141,想死,65
19142,想求,1
19143,想求婚,1
19144,想求教,1
19145,想法太,1
19146,想泳池,2
19147,想洋,1
19148,想洗,2
19149,想洪卓,2
19150,想海,1
19151,想海洋,1
19152,想淘,2
19153,想清楚,1
19154,想減,1
19155,想港,1
19156,想灰,2
19157,想炎,1
19158,想炒,20
19159,想為,1
19160,想爆,1
19161,想狄易,1
19162,想王力宏,2
19163,想王心凌,1
19164,想玩,4
19165,想玻璃,1
19166,想班奴,1
19167,想田馥甄,1
19168,想留,4
19169,想發,4
19170,想盟,1
19171,想盡,1
19172,想相,1
19173,想真,2
19174,想真正,1
19175,想睇,17
19176,想瞛,2
19177,想知,179
19178,想知道,2
19179,想短,1
19180,想秘密,1
19181,想移民,3
19182,想笑,5
19183,想笑死,1
19184,想粗,1
19185,想系,1
19186,想約,1
19187,想紅,4
19188,想終,1
19189,想結,3
19190,想統,1
19191,想線,1
19192,想縮,1
19193,想繼續,2
19194,想罪人,1
19195,想罰邊間,1
19196,想美国,1
19197,想翡翠台,1
19198,想老人家,1
19199,想肥,1
19200,想脫,4
19201,想芒,1
19202,想花,1
19203,想英文,1
19204,想茫,1
19205,想荒,1
19206,想華,1
19207,想落,73
19208,想蕭,1
19209,想藍,1
19210,想蘇,1
19211,想蚊,2
19212,想行,1
19213,想表,2
19214,想袓,1
19215,想見,2
19216,想見識,1
19217,想討論,1
19218,想訓,2
19219,想記,1
19220,想許,1
19221,想試,84
19222,想話,77
19223,想詳細,1
19224,想說,2
19225,想課狩,1
19226,想調,1
19227,想請,18
19228,想講,85
19229,想講話,1
19230,想證,1
19231,想識,2
19232,想讓,1
19233,想讚,1
19234,想象中,16
19235,想買,135
19236,想買車,2
19237,想買邊,2
19238,想買電,2
19239,想費,1
19240,想貿貿,1
19241,想賣,3
19242,想賺,3
19243,想走,2
19244,想起之前,1
19245,想起誰,1
19246,想趕,1
19247,想踩,1
19248,想身,6
19249,想輸,1
19250,想轉,76
19251,想轉細銀,1
19252,想轉華,2
19253,想轉頭,1
19254,想辦,1
19255,想迎合,1
19256,想返,77
19257,想返回,1
19258,想追,2
19259,想送,2
19260,想連,1
19261,想連詩,2
19262,想進,1
19263,想選,1
19264,想邊,6
19265,想郭靜,1
19266,想都好正,2
19267,想鄧福如,1
19268,想鄭,1
19269,想酒,1
19270,想金毛,1
19271,想鈴聲,1
19272,想銀,1
19273,想鋪,4
19274,想錢,1
19275,想鍾,1
19276,想鐘舒漫,1
19277,想長,1
19278,想長腿,1
19279,想門,1
19280,想開,2
19281,想開始,2
19282,想開心,1
19283,想閑錢,1
19284,想間,1
19285,想關心妍,1
19286,想關楚耀,1
19287,想阿蘭,1
19288,想附和,1
19289,想限,1
19290,想陳,2
19291,想陳奕迅,2
19292,想陳綺貞,1
19293,想陳詩,1
19294,想際,1
19295,想雙,2
19296,想電,2
19297,想電腦,2
19298,想電訊,1
19299,想電話,1
19300,想靚聲,1
19301,想韻詩,1
19302,想頭,2
19303,想飛,2
19304,想食,12
19305,想飯,2
19306,想餅,1
19307,想香港,1
19308,想高,1
19309,想高皓,1
19310,想黑,2
19311,想ｄ,1
19312,惹人反感,1
19313,惹禍,1
19314,惹閒,1
19315,愈來,10
19316,愈出,1
19317,愈前,1
19318,愈垃圾,1
19319,愈好係,1
19320,愈安全,1
19321,愈客,1
19322,愈想,1
19323,愈愈,73
19324,愈愈好,3
19325,愈愛,1
19326,愈慢,75
19327,愈早,1
19328,愈昂貴,1
19329,愈正,1
19330,愈玩,1
19331,愈癮,1
19332,愈窮,1
19333,愈覺得,1
19334,愈讚,1
19335,愈貴,1
19336,愈貴電話,1
19337,愈這,1
19338,愈遲,1
19339,愈金融,1
19340,愈難,1
19341,愈靚,1
19342,愈顛,1
19343,愈食,1
19344,愈高,1
19345,愈黎愈,1
19346,愉景,2
19347,意乜,1
19348,意以前,2
19349,意佢,8
19350,意係,2
19351,意充,1
19352,意免,1
19353,意冇,1
19354,意咪,3
19355,意唧,1
19356,意嘅,3
19357,意在內,1
19358,意地方,1
19359,意埋,1
19360,意外保原,1
19361,意外賠,5
19362,意外露,1
19363,意大利政府,1
19364,意大利新,1
19365,意大利錢,1
19366,意奶,1
19367,意字,2
19368,意強,1
19369,意影,2
19370,意影片,1
19371,意思係,85
19372,意思光,1
19373,意思再,1
19374,意思出,1
19375,意思建,1
19376,意思时间,1
19377,意思系,2
19378,意思陸,1
19379,意指,1
19380,意料中,1
19381,意月,2
19382,意未,5
19383,意未改,1
19384,意果粉,2
19385,意欲出新,1
19386,意毁,2
19387,意炒,1
19388,意玩,1
19389,意玻璃,3
19390,意白色,1
19391,意監,1
19392,意睇,7
19393,意碼,1
19394,意祖,2
19395,意簡,2
19396,意粉,11
19397,意細,1
19398,意續約,1
19399,意義,1
19400,意背脊,2
19401,意藍,1
19402,意見,85
19403,意講,60
19404,意買,4
19405,意足,1
19406,意跌,1
19407,意這,1
19408,意通,1
19409,意邊,3
19410,意錢,1
19411,意鍾,1
19412,意鏡,1
19413,意開,1
19414,意開心,1
19415,意隻,2
19416,意電,1
19417,意電話,1
19418,意食,2
19419,意體,1
19420,意高,2
19421,意魔法,2
19422,愚不可及副歌,1
19423,愚不可及合唱,1
19424,愚人角度,1
19425,愚蠢行,1
19426,愛一身,1
19427,愛不要,2
19428,愛人士,2
19429,愛仕,16
19430,愛令,1
19431,愛佢,1
19432,愛保留,3
19433,愛個人,1
19434,愛做,3
19435,愛共,2
19436,愛冇,1
19437,愛出,1
19438,愛分子,1
19439,愛初,1
19440,愛叔叔,1
19441,愛台妹,1
19442,愛吃,2
19443,愛咪忍,1
19444,愛品,2
19445,愛嘅,1
19446,愛埋,1
19447,愛太,1
19448,愛奈,1
19449,愛妹妹,2
19450,愛年年,1
19451,愛心,3
19452,愛忍,2
19453,愛快要,1
19454,愛恨,1
19455,愛情動作,4
19456,愛情動作片,2
19457,愛情味,2
19458,愛情掉,1
19459,愛情旅程,1
19460,愛情歌,1
19461,愛情神秘,3
19462,愛情萬,1
19463,愛情變,1
19464,愛情雨,1
19465,愛愛,3
19466,愛愛情,1
19467,愛感,1
19468,愛持,1
19469,愛擦鞋,1
19470,愛星三技,1
19471,愛月,1
19472,愛有意思,1
19473,愛果粉,1
19474,愛染,2
19475,愛沒,1
19476,愛洪佩瑜,1
19477,愛洪珮瑜,2
19478,愛港,1
19479,愛炒,1
19480,愛狼,1
19481,愛玩,2
19482,愛疚,1
19483,愛發電,1
19484,愛相,1
19485,愛真,1
19486,愛種,2
19487,愛空,1
19488,愛立,2
19489,愛童,1
19490,愛華,3
19491,愛華細,1
19492,愛蕊,1
19493,愛行星,1
19494,愛裡,1
19495,愛許,1
19496,愛課,1
19497,愛請,3
19498,愛講,2
19499,愛變,2
19500,愛路線,2
19501,愛轉,1
19502,愛追,1
19503,愛送,2
19504,愛通,2
19505,愛釋,3
19506,愛重新,1
19507,愛金色,1
19508,愛釘,1
19509,愛鈴聲,2
19510,愛錯,1
19511,愛間,1
19512,愛難,1
19513,愛風,1
19514,愛食,1
19515,愛飲,1
19516,愛驗證,1
19517,愛鬥,1
19518,愛魅,1
19519,愛麗,1
19520,感付款,1
19521,感似,1
19522,感係,2
19523,感光元件,2
19524,感冇,1
19525,感初,1
19526,感別,1
19527,感加入,1
19528,感受到別,1
19529,感受到嘅,1
19530,感受會,1
19531,感受香港,1
19532,感外,1
19533,感好好,1
19534,感定叉,1
19535,感左,1
19536,感強,2
19537,感恩持,4
19538,感恩禮,1
19539,感恩節,3
19540,感情問,1
19541,感情行,1
19542,感情轉,1
19543,感流,2
19544,感激之意,1
19545,感激流涕,1
19546,感激盡,1
19547,感爆炸,1
19548,感眼,2
19549,感知變,1
19550,感絕,1
19551,感興,1
19552,感覺,413
19553,感覺紅,1
19554,感覺貴,1
19555,感覺電話,1
19556,感觉佢,1
19557,感觉冇,1
19558,感謝主,1
19559,感謝兔,2
19560,感謝分享,5
19561,感謝嘅,1
19562,感謝大哥,1
19563,感謝大大,2
19564,感謝支持,1
19565,感謝楼主,1
19566,感謝紅紅,2
19567,感謝領,2
19568,感谢美国,1
19569,感贅,2
19570,感贏,1
19571,慈慈你好,2
19572,慈慈姐姐,2
19573,態度世人,1
19574,態度之間,3
19575,態度平和,1
19576,態度這,2
19577,慌死,1
19578,慎果班,1
19579,慕佢,2
19580,慕嘅,1
19581,慕虛,1
19582,慢估,1
19583,慢係,1
19584,慢充,1
19585,慢先,1
19586,慢卡,1
19587,慢叉,3
19588,慢嘅,4
19589,慢增加,1
19590,慢太,1
19591,慢左,10
19592,慢差,4
19593,慢希望,1
19594,慢快,2
19595,慢慢互,1
19596,慢慢來,1
19597,慢慢做,1
19598,慢慢入,1
19599,慢慢化,3
19600,慢慢只用,1
19601,慢慢拎,1
19602,慢慢摸索,1
19603,慢慢死,1
19604,慢慢消失,1
19605,慢慢玩,2
19606,慢慢睇,2
19607,慢慢研究,3
19608,慢慢藍變,1
19609,慢慢試,1
19610,慢慢詳,60
19611,慢慢買,1
19612,慢慢轉,1
19613,慢慢適,1
19614,慢慢隨,2
19615,慢手,2
19616,慢拍,1
19617,慢新,1
19618,慢會,2
19619,慢死,1
19620,慢牛,2
19621,慢疑,1
19622,慢緊,2
19623,慢舊電話,5
19624,慢萬,1
19625,慢速叉,1
19626,慢達,1
19627,慢電,1
19628,慢頂,1
19629,慧買,1
19630,慨時,1
19631,憎品牌,1
19632,憎嘅,1
19633,憎女人,1
19634,憎富,1
19635,憎恨蘋,72
19636,憎毒,1
19637,憎港女,1
19638,憎程度,1
19639,憎萍,1
19640,憎蘋,1
19641,憎覺得,1
19642,憎車,2
19643,憎雙,1
19644,憶仲,1
19645,憶力差,2
19646,憶戰,4
19647,憶新,1
19648,憶身家,2
19649,憶體,2
19650,憶體詳細規,1
19651,憶體電,1
19652,懂得認,2
19653,懂珍惜,1
19654,懂追,1
19655,懒佢,1
19656,戈千蚊,1
19657,戍隊,1
19658,成一萬,1
19659,成不能,1
19660,成世人,2
19661,成世失,1
19662,成世運,1
19663,成中國,1
19664,成二千石,1
19665,成亡,1
19666,成交,1
19667,成人涯還,1
19668,成人身,1
19669,成人選,1
19670,成仲,1
19671,成件藝術,1
19672,成份高,1
19673,成來,2
19674,成供应链,1
19675,成係,3
19676,成偷,1
19677,成偷食,1
19678,成億,2
19679,成先,1
19680,成全祝福,1
19681,成出,2
19682,成副身家,1
19683,成功企,1
19684,成功出,2
19685,成功利用,1
19686,成功將,1
19687,成功建立,1
19688,成功感,1
19689,成功拍,1
19690,成功要好,1
19691,成功隻,1
19692,成功雙,1
19693,成加速,1
19694,成千蚊,1
19695,成厚,1
19696,成取消,1
19697,成口,1
19698,成商,1
19699,成問,1
19700,成四代快,1
19701,成坐,1
19702,成墓碑,1
19703,成害,1
19704,成家死,1
19705,成尾,1
19706,成屎,2
19707,成左,1
19708,成帝,2
19709,成平,1
19710,成年先,1
19711,成年心,1
19712,成張,1
19713,成必需品,1
19714,成戰,2
19715,成房,2
19716,成打横,1
19717,成换,1
19718,成接近,1
19719,成文章,1
19720,成新,5
19721,成既網絡,1
19722,成日一起,2
19723,成日上咸,1
19724,成日仔,1
19725,成日係,6
19726,成日卡,1
19727,成日吹,5
19728,成日大米,1
19729,成日想,2
19730,成日打黑,2
19731,成日拎舊,1
19732,成日排,1
19733,成日搭,1
19734,成日故事,2
19735,成日時,1
19736,成日比清,1
19737,成日炒,1
19738,成日為,1
19739,成日爬,1
19740,成日用抹黑,1
19741,成日用老,1
19742,成日睇,2
19743,成日空,1
19744,成日端,1
19745,成日笑,3
19746,成日線,1
19747,成日行出,1
19748,成日見,2
19749,成日覺得,2
19750,成日訊,2
19751,成日話,3
19752,成日語,1
19753,成日講,2
19754,成日话正,1
19755,成日買,1
19756,成日走,1
19757,成日輕,1
19758,成日返,1
19759,成日閒,1
19760,成日食,2
19761,成星期,2
19762,成時,3
19763,成晒,16
19764,成晚聽,2
19765,成曰追,1
19766,成會,2
19767,成月,6
19768,成本下跌,1
19769,成本不足,1
19770,成本低,1
19771,成本係,2
19772,成本升,1
19773,成本只需,1
19774,成本可能,1
19775,成本回,1
19776,成本增加,2
19777,成本太,1
19778,成本太高,2
19779,成本完全,1
19780,成本尾,1
19781,成本平分,1
19782,成本平左,1
19783,成本曝光,1
19784,成本更高,1
19785,成本會,3
19786,成本猛,1
19787,成本當然,1
19788,成本組裝,2
19789,成本自然,1
19790,成本計,1
19791,成本越,1
19792,成本零售,1
19793,成本高,2
19794,成板,1
19795,成果睇,1
19796,成果迷,1
19797,成正常,1
19798,成死,16
19799,成死穴,1
19800,成油站,1
19801,成港,3
19802,成激,1
19803,成炒,1
19804,成為,13
19805,成熟先,1
19806,成熟時,1
19807,成熟穏,1
19808,成熟食,2
19809,成版面,1
19810,成班,5
19811,成班患,1
19812,成班果粉,2
19813,成班果迷,2
19814,成班頭,1
19815,成甘有,1
19816,成生,1
19817,成產,1
19818,成癈,3
19819,成皮,3
19820,成皮入,1
19821,成皮博,1
19822,成皮喎,2
19823,成皮嘅,1
19824,成皮好巴,60
19825,成皮新,16
19826,成皮既大,1
19827,成皮買,2
19828,成皮野,3
19829,成皮野出,3
19830,成皮野剩,1
19831,成皮野喎,1
19832,成皮野慢,1
19833,成皮野買,23
19834,成皮野較,1
19835,成盟,1
19836,成相,1
19837,成真,3
19838,成碗,1
19839,成碼,1
19840,成神主牌,1
19841,成移走,1
19842,成程,1
19843,成細,1
19844,成終,1
19845,成維修費,4
19846,成綱絡變,1
19847,成網友,1
19848,成績,2
19849,成續續,1
19850,成習,1
19851,成聽,72
19852,成腳腳,2
19853,成舊,4
19854,成舊磚,1
19855,成色係,2
19856,成芝,1
19857,成苹果,1
19858,成萬,62
19859,成蚊,4
19860,成街,2
19861,成街乞,1
19862,成訂,1
19863,成設計間,1
19864,成試,1
19865,成話,3
19866,成諗,1
19867,成講,1
19868,成議,1
19869,成變,1
19870,成貴,1
19871,成買,1
19872,成跌,3
19873,成跌落,1
19874,成身,1
19875,成过去,1
19876,成返,1
19877,成送,1
19878,成連,1
19879,成遇到,1
19880,成遊,16
19881,成遠,1
19882,成部係,1
19883,成部原始,1
19884,成部大陸,2
19885,成部數,1
19886,成銀,1
19887,成鐘,1
19888,成鑊,1
19889,成長,4
19890,成閱讀習,1
19891,成關,1
19892,成陸,3
19893,成隻,4
19894,成雙,2
19895,成雞,1
19896,成電腦,17
19897,成電話,1
19898,成韻詩,1
19899,成順,1
19900,成預設結論,1
19901,成餅,5
19902,成驚,1
19903,成黑,72
19904,成黑色,1
19905,我家昏,2
19906,我行見,1
19907,戒奶,1
19908,或多或少創造,1
19909,戚友手上,1
19910,截來,1
19911,截供,1
19912,截係,1
19913,截先,1
19914,截制,1
19915,截關,1
19916,戰不利,1
19917,戰中國,2
19918,戰之下,1
19919,戰係,3
19920,戰先,3
19921,戰內,1
19922,戰冇,1
19923,戰出事,2
19924,戰力,13
19925,戰勝,1
19926,戰包,3
19927,戰友,3
19928,戰取消,2
19929,戰可怕,1
19930,戰嘅,1
19931,戰士,67
19932,戰帖,1
19933,戰店,1
19934,戰影,1
19935,戰手法,2
19936,戰打手,1
19937,戰拍拖,1
19938,戰捉,2
19939,戰搞,1
19940,戰支持,1
19941,戰時,2
19942,戰最大,1
19943,戰會,1
19944,戰未,1
19945,戰果,1
19946,戰止息,1
19947,戰死,1
19948,戰狼,2
19949,戰略,2
19950,戰確,1
19951,戰神,4
19952,戰策略,2
19953,戰紋,3
19954,戰結,2
19955,戰維護,2
19956,戰緊,3
19957,戰績,2
19958,戰纪念版,1
19959,戰背,1
19960,戰術,2
19961,戰覺得,1
19962,戰賽,1
19963,戰贏,1
19964,戰轉,1
19965,戰鈴聲,1
19966,戰開始,2
19967,戰非常,1
19968,戰領,1
19969,戰鬥,4
19970,戴住,72
19971,戴住佢,1
19972,戴口罩,72
19973,戴坐,1
19974,戴埋,1
19975,戴妖,1
19976,戴左,1
19977,戴帽留,1
19978,戴愚不可及,1
19979,戴眼,2
19980,戴綠,1
19981,戴緊,1
19982,戴耀廷嘅,1
19983,戴范振峰,1
19984,戴超加,72
19985,戴頭,1
19986,戴黑超,1
19987,房乜,1
19988,房供,1
19989,房係,1
19990,房先,1
19991,房出,1
19992,房叉,2
19993,房咪,1
19994,房問,1
19995,房地產,1
19996,房姐,2
19997,房就俾,1
19998,房快,1
19999,房搬,1
20000,房水浸,1
20001,房祖,1
20002,房菜,2
20003,房裝,5
20004,房話,2
20005,房都仲影,1
20006,房門,2
20007,房間,1
20008,房面,1
20009,所谓市值,1
20010,所需軟體,1
20011,手一向,1
20012,手上冇,5
20013,手上扔掉,1
20014,手上萬,1
20015,手上蘋,1
20016,手上部,1
20017,手上面,1
20018,手世界,1
20019,手中,2
20020,手中國,1
20021,手乜,1
20022,手介,1
20023,手仔,4
20024,手仲,1
20025,手使用,1
20026,手係,16
20027,手信,3
20028,手值,1
20029,手做,4
20030,手停,63
20031,手先,7
20032,手光,2
20033,手光圈,2
20034,手入,2
20035,手內,3
20036,手全面,1
20037,手冇,2
20038,手再,2
20039,手出,3
20040,手制式,1
20041,手剩下,73
20042,手力,1
20043,手功能,2
20044,手加,1
20045,手包括,1
20046,手包膜,1
20047,手即可,1
20048,手取得,1
20049,手品牌,3
20050,手哂,1
20051,手問,2
20052,手喇,1
20053,手垃圾,1
20054,手型,7
20055,手外,3
20056,手夜景,16
20057,手大坑,1
20058,手大部份,1
20059,手大都,1
20060,手太,75
20061,手太大,72
20062,手太慢,1
20063,手套仲,72
20064,手姐,1
20065,手威,1
20066,手存,1
20067,手安心,4
20068,手定,1
20069,手將,2
20070,手少,1
20071,手尾,1
20072,手居然,1
20073,手工,1
20074,手差,1
20075,手已有,1
20076,手已經,75
20077,手市,5
20078,手幫,1
20079,手店,2
20080,手弱,1
20081,手影片,1
20082,手後,2
20083,手得到,1
20084,手快,1
20085,手快反,1
20086,手快門,2
20087,手怪,1
20088,手想,1
20089,手感兄,1
20090,手感冇,1
20091,手感好似,1
20092,手感左,1
20093,手感差,2
20094,手感最好,1
20095,手感極,1
20096,手感確,1
20097,手感較,1
20098,手感錯,2
20099,手感靚,1
20100,手慢,1
20101,手成件,1
20102,手手,4
20103,手打完,1
20104,手打快,1
20105,手打返,2
20106,手扶住,72
20107,手拎,1
20108,手拖,4
20109,手持蘋,1
20110,手指仲,1
20111,手指存,1
20112,手指直接,1
20113,手指裝,1
20114,手指轉,1
20115,手指長,1
20116,手指难,1
20117,手授,2
20118,手掉,1
20119,手掌先,1
20120,手掣,1
20121,手推式,1
20122,手提供,1
20123,手提包物,1
20124,手插入,1
20125,手揸,2
20126,手操作,19
20127,手操控,1
20128,手散件,1
20129,手明明,1
20130,手易,3
20131,手易用,1
20132,手晒,1
20133,手更加,1
20134,手更新,1
20135,手最多,1
20136,手會,3
20137,手未,2
20138,手机最多,1
20139,手机甘,1
20140,手机绳,1
20141,手机行,1
20142,手机转,1
20143,手机都信,1
20144,手机镜头,1
20145,手果位小,1
20146,手柔,2
20147,手榴,11
20148,手正,1
20149,手段玩,1
20150,手毒,1
20151,手水平,1
20152,手法事,1
20153,手法係,1
20154,手法出,2
20155,手法數,1
20156,手法足,1
20157,手派兵,1
20158,手浪漫,2
20159,手清空,1
20160,手減少,1
20161,手準,1
20162,手炒,1
20163,手炸,1
20164,手照片,1
20165,手特別,1
20166,手特色,1
20167,手玩,3
20168,手生,2
20169,手畀,1
20170,手留,1
20171,手白痴,1
20172,手監,4
20173,手直接,1
20174,手相,3
20175,手真,3
20176,手睇,3
20177,手知,2
20178,手硬件,2
20179,手碼,1
20180,手移,1
20181,手程式,1
20182,手竊,4
20183,手竟然,1
20184,手筆,6
20185,手級資,2
20186,手累,1
20187,手細,2
20188,手網絡,1
20189,手緊,2
20190,手縮,1
20191,手續,2
20192,手續費,124
20193,手耐,2
20194,手聆,1
20195,手聯,1
20196,手聽,3
20197,手腳,10
20198,手芯片,2
20199,手萬,1
20200,手蚊,1
20201,手血液,1
20202,手行,1
20203,手表玩,1
20204,手袋佢,1
20205,手袋會,1
20206,手袋萬,1
20207,手袋貴,1
20208,手袋賣,1
20209,手袋這,1
20210,手補,2
20211,手裝,1
20212,手裡,1
20213,手視,1
20214,手親,1
20215,手解,4
20216,手計,1
20217,手設定,3
20218,手話,2
20219,手語,74
20220,手講,1
20221,手變,1
20222,手貪,1
20223,手貴,2
20224,手買,3
20225,手買賣,1
20226,手貼,1
20227,手資,1
20228,手賣,4
20229,手走,2
20230,手超,1
20231,手越,1
20232,手身,1
20233,手輸,1
20234,手轉,1
20235,手退,1
20236,手送到,1
20237,手通,2
20238,手連,3
20239,手邊,1
20240,手配,1
20241,手配件,1
20242,手重,1
20243,手銀,1
20244,手銷,2
20245,手鋪,1
20246,手錢,1
20247,手錶,14
